timestamp          , endpoint_name, endpoint_type, source_ip   , destination_ip, protocol, traffic_rate, bandwidth, packet_count, connections, latency, packet_loss, cpu_utilization, label  , anomaly_type
2026-09-01 14:52:12, Smartphone-05, Smartphone   , 192.168.1.34, 8.8.8.8       , ICMP    ,       459.99,    403.81,          437,           4,   99.93,       30.23,           42.82, Anomaly, High Packet Loss
2026-09-01 14:52:13, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , UDP     ,      3639.54,   3110.21,         3086,          19,   68.23,        0.77,           57.12, Normal , None
2026-09-01 14:52:14, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.1   , ICMP    ,       324.76,    365.66,          339,           7,   22.24,        1.28,           42.06, Normal , None
2026-09-01 14:52:15, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.50  , ICMP    ,       454.64,    473.49,          408,          26,   20.13,        0.11,           27.05, Normal , None
2026-09-01 14:52:16, Desktop-05   , Desktop      , 192.168.1.14, 8.8.8.8       , TCP     ,       852.25,    941.15,          947,          35,   42.44,        0.09,           40.25, Normal , None
2026-09-01 14:52:17, Smartphone-03, Smartphone   , 192.168.1.32, 8.8.8.8       , TCP     ,       385.15,    349.62,          367,          13,  254.91,        2.46,           53.79, Anomaly, High Latency
2026-09-01 14:52:18, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.20  , UDP     ,        19.1 ,     20.01,           18,           7,  104.63,        0.45,           19.79, Normal , None
2026-09-01 14:52:19, Desktop-02   , Desktop      , 192.168.1.11, 8.8.8.8       , ICMP    ,       528.73,    501.84,          560,           7,   44.0 ,        0.04,           13.32, Normal , None
2026-09-01 14:52:20, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.50  , UDP     ,       359.55,    405.82,          322,          15,   83.69,        2.75,           57.43, Normal , None
2026-09-01 14:52:21, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 8.8.8.8       , UDP     ,        46.11,     45.4 ,           42,           5,   20.74,        1.25,           27.92, Normal , None
2026-09-01 14:52:22, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , ICMP    ,        70.84,     62.93,           80,           2,   66.74,        3.91,           38.7 , Normal , None
2026-09-01 14:52:23, Printer-02   , Printer      , 192.168.1.51, 192.168.1.1   , UDP     ,       155.88,    184.5 ,          151,           1,   37.23,        2.82,           26.55, Normal , None
2026-09-01 14:52:24, Desktop-05   , Desktop      , 192.168.1.14, 8.8.8.8       , UDP     ,      4015.73,   4586.07,         2290,        1081,  406.5 ,       24.85,           85.69, Anomaly, Combined Anomaly
2026-09-01 14:52:25, Printer-02   , Printer      , 192.168.1.51, 192.168.1.100 , ICMP    ,       332.17,    286.63,          114,           4,   32.88,        1.67,           35.05, Anomaly, Traffic Spike
2026-09-01 14:52:26, Laptop-01    , Laptop       , 192.168.1.20, 8.8.8.8       , ICMP    ,       169.08,    189.55,          181,          40,   25.89,        1.44,           60.26, Normal , None
2026-09-01 14:52:27, Server-02    , Server       , 192.168.1.41, 192.168.1.20  , UDP     ,     12529.44,  13758.13,        14117,         450,    5.63,        0.19,           24.92, Normal , None
2026-09-01 14:52:28, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.100 , UDP     ,      3301.32,   3696.71,         5355,          11,   74.96,        1.2 ,           48.32, Anomaly, Traffic Spike
2026-09-01 14:52:29, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.1   , UDP     ,       109.42,    110.94,          104,          10,   28.9 ,        2.3 ,           21.21, Normal , None
2026-09-01 14:52:30, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.50  , ICMP    ,       936.27,    807.25,         1082,          13,   54.79,        1.56,           39.17, Normal , None
2026-09-01 14:52:31, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.1   , UDP     ,       704.53,    687.01,          672,          29,   22.01,        1.47,           11.49, Normal , None
2026-09-01 14:52:32, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , UDP     ,     12088.31,  10531.65,        10426,         382,   10.11,       21.3 ,           36.91, Anomaly, High Packet Loss
2026-09-01 14:52:33, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 192.168.1.100 , UDP     ,       123.18,    112.78,          139,           7,   35.33,        3.43,            8.13, Normal , None
2026-09-01 14:52:34, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.1   , UDP     ,       499.34,    419.6 ,          437,          12,   33.59,        0.22,           33.54, Normal , None
2026-09-01 14:52:35, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 192.168.1.20  , TCP     ,        51.06,     54.13,           49,           7,   82.49,        3.93,           24.48, Normal , None
2026-09-01 14:52:36, Printer-01   , Printer      , 192.168.1.50, 192.168.1.100 , UDP     ,       127.69,    121.71,          114,           8,   79.03,        2.13,           26.2 , Normal , None
2026-09-01 14:52:37, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.20  , ICMP    ,      3784.99,   4480.57,         5390,          18,   22.54,        1.06,           38.79, Anomaly, Traffic Spike
2026-09-01 14:52:38, Printer-01   , Printer      , 192.168.1.50, 192.168.1.20  , TCP     ,        61.85,     63.65,           69,           3,   97.12,        2.03,            5.39, Normal , None
2026-09-01 14:52:39, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.100 , TCP     ,        39.87,     39.69,           46,           2,   83.67,        3.99,           41.72, Normal , None
2026-09-01 14:52:40, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.20  , ICMP    ,       490.5 ,    432.94,          538,           4,   94.38,        2.3 ,           22.08, Normal , None
2026-09-01 14:52:41, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.1   , ICMP    ,       718.3 ,    857.5 ,          587,          12,   28.22,        1.57,           59.23, Normal , None
2026-09-01 14:52:42, Desktop-07   , Desktop      , 192.168.1.16, 8.8.8.8       , UDP     ,      8572.17,   8707.72,         8488,          34,   25.41,        0.51,           60.51, Anomaly, Traffic Spike
2026-09-01 14:52:43, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 8.8.8.8       , ICMP    ,        26.12,     27.14,           25,           8,   75.73,        2.25,           11.1 , Normal , None
2026-09-01 14:52:44, IP-Camera-04 , IP Camera    , 192.168.1.48, 8.8.8.8       , ICMP    ,      2502.53,   2416.55,         2187,           9,   43.7 ,        2.03,           41.91, Normal , None
2026-09-01 14:52:45, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 8.8.8.8       , UDP     ,        23.84,     20.14,           25,           8,   68.87,        3.38,           16.58, Normal , None
2026-09-01 14:52:46, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.20  , TCP     ,        96.35,    106.78,           85,         351,   82.0 ,        2.8 ,           34.99, Anomaly, Excessive Connections
2026-09-01 14:52:47, IP-Camera-02 , IP Camera    , 192.168.1.46, 8.8.8.8       , TCP     ,      1800.17,   1682.8 ,         1859,          19,   88.04,        0.97,           24.37, Normal , None
2026-09-01 14:52:48, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.20  , ICMP    ,       562.17,    664.54,          612,          31,   53.83,        1.82,           32.06, Normal , None
2026-09-01 14:52:49, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.1   , ICMP    ,       947.98,    838.33,          835,          20,   25.23,        0.43,           18.08, Normal , None
2026-09-01 14:52:50, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.1   , ICMP    ,       838.87,    790.29,          821,          11,   73.81,        1.48,           38.26, Normal , None
2026-09-01 14:52:51, Desktop-09   , Desktop      , 192.168.1.18, 192.168.1.20  , ICMP    ,       135.6 ,    120.99,          146,          47,   27.97,        0.32,           31.07, Normal , None
2026-09-01 14:52:52, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.20  , UDP     ,       158.77,    152.0 ,          154,           7,   29.62,        0.11,           44.73, Normal , None
2026-09-01 14:52:53, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.1   , UDP     ,        39.28,     35.41,           46,           7,  116.96,        0.71,           32.87, Normal , None
2026-09-01 14:52:54, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , ICMP    ,       100.63,    105.66,           91,           8,   79.92,        1.82,           49.62, Normal , None
2026-09-01 14:52:55, IP-Camera-01 , IP Camera    , 192.168.1.45, 8.8.8.8       , TCP     ,      3492.14,   4160.27,         2932,          17,   60.54,        0.45,           48.5 , Normal , None
2026-09-01 14:52:56, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.1   , ICMP    ,      1464.32,   1403.81,         1643,           9,   91.37,        0.62,           61.45, Normal , None
2026-09-01 14:52:57, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.50  , ICMP    ,       687.47,    737.1 ,          654,           8,   50.61,        0.66,           39.96, Normal , None
2026-09-01 14:52:58, Desktop-08   , Desktop      , 192.168.1.17, 8.8.8.8       , TCP     ,       742.29,    753.11,          609,          34,   46.0 ,        1.99,           69.02, Normal , None
2026-09-01 14:52:59, Server-02    , Server       , 192.168.1.41, 192.168.1.20  , UDP     ,     10130.17,  10093.72,        11432,         232,   37.64,        1.61,           24.74, Normal , None
2026-09-01 14:53:00, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.50  , TCP     ,       311.55,    330.0 ,          350,          25,   43.35,       22.01,           44.58, Anomaly, High Packet Loss
2026-09-01 14:53:01, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.100 , TCP     ,       316.09,    376.54,          291,          23,   26.33,        2.45,           21.22, Normal , None
2026-09-01 14:53:02, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.100 , UDP     ,       446.94,    453.38,          496,          50,   25.1 ,        1.56,           21.55, Normal , None
2026-09-01 14:53:03, Desktop-01   , Desktop      , 192.168.1.10, 192.168.1.100 , UDP     ,       760.05,    830.55,          791,          88,   41.99,        1.68,           40.17, Anomaly, Excessive Connections
2026-09-01 14:53:04, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.50  , ICMP    ,       384.73,    411.2 ,          395,          20,   28.43,        2.28,           38.97, Normal , None
2026-09-01 14:53:05, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.20  , TCP     ,       423.09,    495.5 ,          403,         667,   31.53,        0.51,           13.91, Anomaly, Excessive Connections
2026-09-01 14:53:06, IP-Camera-03 , IP Camera    , 192.168.1.47, 8.8.8.8       , UDP     ,      2223.74,   1957.16,         2235,           7,   48.25,        1.75,           45.91, Normal , None
2026-09-01 14:53:07, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.100 , TCP     ,       554.35,    630.89,          503,          25,   32.41,        0.99,           44.57, Normal , None
2026-09-01 14:53:08, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.1   , TCP     ,       246.61,    214.54,          198,          19,   80.44,        1.69,           57.04, Normal , None
2026-09-01 14:53:09, Laptop-08    , Laptop       , 192.168.1.27, 8.8.8.8       , TCP     ,        85.55,     70.1 ,           93,          20,   50.21,        1.23,           15.68, Normal , None
2026-09-01 14:53:10, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.20  , ICMP    ,       344.44,    334.75,          319,          20,  433.47,        2.75,           26.39, Anomaly, High Latency
2026-09-01 14:53:11, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.50  , UDP     ,      3451.19,   3773.85,         3132,           4,  419.76,        2.55,           62.46, Anomaly, High Latency
2026-09-01 14:53:12, Server-04    , Server       , 192.168.1.43, 192.168.1.20  , ICMP    ,      2058.22,   2292.71,         1769,         479,   12.57,        0.84,           72.2 , Normal , None
2026-09-01 14:53:13, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.50  , ICMP    ,      3314.8 ,   3461.97,         3029,          10,   76.41,        1.18,           20.2 , Normal , None
2026-09-01 14:53:14, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.1   , ICMP    ,       218.59,    222.01,          207,          16,   18.52,        0.11,           33.48, Normal , None
2026-09-01 14:53:15, Printer-03   , Printer      , 192.168.1.52, 192.168.1.50  , UDP     ,       100.65,    118.91,           93,           4,   94.02,        1.86,           21.87, Normal , None
2026-09-01 14:53:16, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.20  , UDP     ,        46.24,     46.39,           41,           2,   22.38,        1.13,           39.25, Normal , None
2026-09-01 14:53:17, Server-05    , Server       , 192.168.1.44, 192.168.1.1   , ICMP    ,     14119.58,  13174.47,        12876,         222,   23.55,        0.91,           22.69, Normal , None
2026-09-01 14:53:18, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.100 , TCP     ,       415.05,    455.63,          439,          16,   19.04,        1.47,           37.05, Normal , None
2026-09-01 14:53:19, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.20  , UDP     ,       435.46,    437.39,          462,          26,   84.48,        2.08,           48.73, Normal , None
2026-09-01 14:53:20, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.20  , ICMP    ,      1389.33,   1553.14,         1547,           9,   79.86,        0.64,           46.6 , Normal , None
2026-09-01 14:53:21, Printer-01   , Printer      , 192.168.1.50, 192.168.1.100 , TCP     ,       157.8 ,    136.09,          188,           1,   95.98,        1.64,           39.65, Normal , None
2026-09-01 14:53:22, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.20  , UDP     ,       485.69,    475.73,          411,          28,   52.6 ,        1.38,           60.49, Normal , None
2026-09-01 14:53:23, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.50  , TCP     ,       100.22,     85.14,           86,         560,   68.06,        2.85,           49.27, Anomaly, Excessive Connections
2026-09-01 14:53:24, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.100 , UDP     ,       473.5 ,    408.66,          590,          50,  952.49,       28.47,           98.95, Anomaly, Combined Anomaly
2026-09-01 14:53:25, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.1   , TCP     ,       530.73,    464.11,          522,          43,   52.02,        0.34,           38.26, Normal , None
2026-09-01 14:53:26, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.50  , UDP     ,       438.39,    480.15,          470,          29,   33.69,        1.6 ,           18.79, Normal , None
2026-09-01 14:53:27, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.50  , ICMP    ,       385.76,    395.21,          394,          27,   70.03,        0.98,           44.27, Normal , None
2026-09-01 14:53:28, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.20  , ICMP    ,        66.73,     77.04,           55,           2,   28.34,        2.21,           46.61, Normal , None
